flow_display,label,start_ts,eval_n,duration_s,total_pkts,total_bytes,pkts_up,mean_pkt_sz,std_pkt_sz,min_pkt_sz,max_pkt_sz,mean_pkt_sz_up,std_iat,mean_iat_up,std_iat_up,std_iat_down,byte_ratio_up,pkt_ratio_up,seq_size_00,seq_size_01,seq_size_02,seq_size_03,seq_size_04,seq_size_05,seq_size_06,seq_size_07,seq_size_08,seq_size_09,seq_size_10,seq_size_11,seq_size_12,seq_size_13,seq_size_14,seq_size_15,seq_size_16,seq_size_17,seq_size_18,seq_size_19,seq_dir_00,seq_dir_01,seq_dir_02,seq_dir_03,seq_dir_04,seq_dir_05,seq_dir_06,seq_dir_07,seq_dir_08,seq_dir_09,seq_dir_10,seq_dir_11,seq_dir_12,seq_dir_13,seq_dir_14,seq_dir_15,seq_dir_16,seq_dir_17,seq_dir_18,seq_dir_19,seq_iat_00,seq_iat_01,seq_iat_02,seq_iat_03,seq_iat_04,seq_iat_05,seq_iat_06,seq_iat_07,seq_iat_08,seq_iat_09,seq_iat_10,seq_iat_11,seq_iat_12,seq_iat_13,seq_iat_14,seq_iat_15,seq_iat_16,seq_iat_17,seq_iat_18,seq_iat_19,tls_up_00,tls_up_01,tls_up_02,tls_up_03,tls_up_04,tls_up_05,tls_up_06,tls_up_07,tls_up_08,tls_up_09,tls_up_10,tls_up_11,tls_up_12,tls_up_13,tls_up_14,tls_up_15,tls_up_16,tls_up_17,tls_up_18,tls_up_19,tls_down_00,tls_down_01,tls_down_02,tls_down_03,tls_down_04,tls_down_05,tls_down_06,tls_down_07,tls_down_08,tls_down_09,tls_down_10,tls_down_11,tls_down_12,tls_down_13,tls_down_14,tls_down_15,tls_down_16,tls_down_17,tls_down_18,tls_down_19
10.11.0.30:60174 → 10.11.0.5:8443,4,1782734831.722483,final,21.707138061523438,7,3966,3,566.5714285714286,847.2933095339255,24,2425,276.6666666666667,2.452869794337332,0.00014603137969970703,0.00013874742529786316,3.4684176077361633,0.20927887039838627,0.42857142857142855,2425,80,592,158,510,177,24,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0006279945373535156,0.000244140625,0.00004792213439941406,0.00011515617370605469,0.0016438961029052734,6.008815050125122,0,0,0,0,0,0,0,0,0,0,0,0,0,69,587,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,172,19,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:53088 → 10.11.0.5:8443,4,1782734914.149265,final,19.925590991973877,7,4183,3,597.5714285714286,852.5887748777948,24,2425,349,2.4522014045925253,0.00018548965454101563,0.00017735393853384208,3.4673836595154515,0.25029882859191965,0.42857142857142855,2425,80,811,510,156,177,24,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,-1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008111000061035156,0.0003108978271484375,0.000010967254638671875,0.000049114227294921875,0.0020089149475097656,6.007280111312866,0,0,0,0,0,0,0,0,0,0,0,0,0,69,806,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,172,19,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:43994 → 10.11.0.5:8443,4,1782734426.604457,final,15.30287218093872,10,5224,5,522.4,738.9199625880404,24,2425,382.2,2.0840737499497033,0.6623570322990417,1.3244805746899353,2.8491752972669016,0.3658116385911179,0.5,2425,80,1060,510,83,177,525,163,177,24,0,0,0,0,0,0,0,0,0,0,-1,1,1,-1,1,-1,1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0.0004630088806152344,0.00017404556274414063,0.00002002716064453125,0.000014066696166992188,0.0013949871063232422,2.6476829051971436,0.00014209747314453125,0.0038759708404541016,6.005705118179321,0,0,0,0,0,0,0,0,0,0,69,1055,78,520,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,172,172,19,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:41810 → 10.11.0.5:8442,3,1782734410.850041,final,5.619395971298218,6,4000,3,666.6666666666666,891.1023884305702,80,2425,296,0.0010809689140314088,0.0004659891128540039,0.0005558326381616705,0.001318859183602896,0.222,0.5,2425,80,510,661,147,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010900497436523438,0.0003769397735595703,0.0004820823669433594,0.00007295608520507813,0.002777099609375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,656,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,172,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:56406 → 10.11.0.5:8445,6,1782734445.492724,final,5.567334175109863,6,4211,3,701.8333333333334,906.2029390079613,80,2425,366.3333333333333,0.0010439908639456356,0.00020301342010498047,0.00019100951745137175,0.0009417291831274162,0.26098313939681783,0.5,2425,80,936,510,83,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008311271667480469,0.0003380775451660156,0.00004696846008300781,0.0000209808349609375,0.002526998519897461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,931,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,172,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:51800 → 10.11.0.5:8445,6,1782734500.373156,final,15.847664833068848,10,5456,5,545.6,740.8486425114857,24,2425,428.6,2.026215840226795,0.49172425270080566,0.9831530274402874,2.829882218357755,0.39277859237536655,0.5,2425,80,826,510,83,177,996,158,177,24,0,0,0,0,0,0,0,0,0,0,-1,1,1,-1,1,-1,1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0.0006310939788818359,0.00021195411682128906,0.00005507469177246094,0.0000040531158447265625,0.002447843551635742,1.964005947113037,0.00017213821411132813,0.003962039947509766,6.004649877548218,0,0,0,0,0,0,0,0,0,0,69,821,78,991,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,172,172,19,0,0,0,0,0,0,0,0,0,0,0
10.11.0.40:32884 → 10.11.0.5:9443,0,1782734874.161726,final,3.8742198944091797,9,5619,5,624.3333333333334,735.7166574164269,80,2425,381.2,0.10870333361708726,0.07903927564620972,0.15761386942876748,0.17979655089020627,0.3392062644598683,0.5555555555555556,2425,80,510,829,84,389,829,84,389,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,1,1,-1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.0009448528289794922,0.0002570152282714844,0.00018906593322753906,0.00008797645568847656,0.006153106689453125,0.3093068599700928,0.00016307830810546875,0.0057299137115478516,0,0,0,0,0,0,0,0,0,0,0,69,824,79,824,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,384,384,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:52004 → 10.11.0.5:8440,1,1782734910.20641,final,23.868128061294556,7,3721,3,531.5714285714286,851.8049184218291,24,2425,195,2.4526825585826857,0.00015294551849365234,0.000138410250509776,3.468037043391778,0.15721580220370868,0.42857142857142855,2425,80,364,510,141,177,24,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,-1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007801055908203125,0.00025081634521484375,0.000030040740966796875,0.000025033950805664063,0.0022611618041992188,6.0084898471832275,0,0,0,0,0,0,0,0,0,0,0,0,0,69,359,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,172,19,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:52328 → 10.11.0.5:8443,4,1782734804.869707,final,284.478168964386,58,388913,2,6705.396551724138,3961.3928214205084,80,14480,143,9.409646800559209,0.00017213821411132813,0,9.551210865715076,0.000735382977683955,0.034482758620689655,2425,80,206,510,429,7240,7240,1474,7240,7240,10136,4344,11935,7240,7240,1474,1877,7240,7240,1474,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.0006039142608642578,0.00017213821411132813,0.002156972885131836,0.008496999740600586,19.01159906387329,0.00004792213439941406,0.000016927719116210938,9.545854091644287,0.00006794929504394531,0.000028133392333984375,0.000017881393432617188,0.00013208389282226563,46.66159200668335,0.00003600120544433594,0.000010013580322265625,2.118690013885498,12.49692177772522,0.000022172927856445313,0.000010013580322265625,69,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,424,15949,16401,16401,8078,15949,1872,15949,15949,15949,16401,16401,6481,15949
10.11.0.30:36332 → 10.11.0.5:8440,1,1782734973.251491,final,116.93062281608582,10,7265,2,726.5,722.0383569374198,80,2425,143,11.92568039389745,0.0003440380096435547,0,13.133717684971053,0.03936682725395733,0.2,2425,80,206,510,429,1085,1085,180,1085,180,0,0,0,0,0,0,0,0,0,0,-1,1,1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0.0009288787841796875,0.0003440380096435547,0.000025033950805664063,0.005460023880004883,34.811041831970215,2.493868112564087,2.2112460136413574,16.55270504951477,0.8316638469696045,0,0,0,0,0,0,0,0,0,0,69,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,424,1080,1080,175,1080,175,0,0,0,0,0,0,0,0
10.11.0.30:58778 → 10.11.0.5:8442,3,1782734859.064564,final,21.02447509765625,16,6984,9,436.5,599.5897486337359,24,2425,368.55555555555554,2.102591103329458,1.4831479787826538,2.055848196617928,2.4505374542629363,0.474942726231386,0.5625,2425,80,889,510,83,177,749,82,177,448,145,177,758,83,177,24,0,0,0,0,-1,1,1,-1,1,-1,1,1,-1,1,1,-1,1,1,-1,-1,0,0,0,0,0,0.0005819797515869141,0.00030994415283203125,0.0000069141387939453125,0.00011610984802246094,0.001361846923828125,4.339883089065552,0.00008893013000488281,0.003612995147705078,3.6209371089935303,0.00010395050048828125,0.0049550533294677734,3.8937158584594727,0.00009202957153320313,0.00189208984375,6.007185935974121,0,0,0,0,69,884,78,744,77,443,140,753,78,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,172,172,172,172,19,0,0,0,0,0,0,0,0,0
10.11.0.40:52238 → 10.11.0.5:9443,0,1782734095.104155,final,120.95816493034363,204,66629,2,326.6127450980392,329.81626775699897,55,2425,265,0.2431045675560408,0.0005381107330322266,0,0.23686604106174136,0.00795449428927344,0.00980392156862745,2425,80,510,450,211,73,185,182,188,184,181,183,984,179,181,181,179,183,188,986,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.0011758804321289063,0.0003490447998046875,0.00018906593322753906,0.00302886962890625,0.0005660057067871094,0.439424991607666,0.8609800338745117,0.6094789505004883,0.541903018951416,0.2810170650482178,0.9103009700775146,0.5158460140228271,0.6364130973815918,0.4248208999633789,0.8604230880737305,0.5756008625030518,0.5269351005554199,0.72157883644104,0.693120002746582,69,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,206,68,180,177,183,179,176,178,979,174,176,176,174,178
10.11.0.40:37716 → 10.11.0.5:9443,0,1782734908.758538,final,8.815046072006226,10,4553,5,455.3,709.5154919614746,24,2425,178.2,2.005586851089341,0.4003955125808716,0.8001396925281037,2.836847100895176,0.19569514605754448,0.5,2425,80,510,308,97,343,308,98,360,24,0,0,0,0,0,0,0,0,0,0,-1,1,-1,1,1,-1,1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0.0012679100036621094,0.000431060791015625,0.0001881122589111328,0.00017380714416503906,0.005285024642944336,1.5953199863433838,0.00018405914306640625,0.004518032073974609,6.006220102310181,0,0,0,0,0,0,0,0,0,0,69,303,92,303,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,338,355,19,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:55528 → 10.11.0.5:8443,4,1782734093.076005,final,12.134732961654663,10,4852,5,485.2,723.4865889872767,24,2425,307.8,2.1037736039997608,0.7080617547035217,1.4158342318946255,2.861492849243835,0.31718878812860674,0.5,2425,80,811,510,83,177,406,159,177,24,0,0,0,0,0,0,0,0,0,0,-1,1,1,-1,1,-1,1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0.0007638931274414063,0.0002880096435546875,0.000025987625122070313,0.000030040740966796875,0.0047550201416015625,2.8270580768585205,0.00008988380432128906,0.00510406494140625,6.009332895278931,0,0,0,0,0,0,0,0,0,0,69,806,78,401,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,172,172,19,0,0,0,0,0,0,0,0,0,0,0
10.11.0.40:51286 → 10.11.0.5:9443,0,1782734396.414085,final,10.588195085525513,7,5725,3,817.8571428571429,969.4629834039442,24,2425,278,2.4386777879537407,0.0003744363784790039,0.000379827398780177,3.4214036273133277,0.1456768558951965,0.42857142857142855,2425,80,510,657,97,1932,24,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010859966278076172,0.0003349781036376953,0.00030803680419921875,0.00010585784912109375,0.15500712394714355,6.002964973449707,0,0,0,0,0,0,0,0,0,0,0,0,0,69,652,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,1927,19,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.40:53548 → 10.11.0.5:9443,0,1782734407.002894,final,20.829020023345947,10,5284,5,528.4,708.4030867615791,24,2425,315.2,2.1488035923161237,0.808489978313446,1.6158020632338137,2.892588590617363,0.2982588947766843,0.5,2425,80,510,657,84,389,657,98,360,24,0,0,0,0,0,0,0,0,0,0,-1,1,-1,1,1,-1,1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0.0016460418701171875,0.0005669593811035156,0.0005741119384765625,0.0001399517059326172,0.009695053100585938,3.2224979400634766,0.0004858970642089844,0.004204988479614258,6.0040459632873535,0,0,0,0,0,0,0,0,0,0,69,652,79,652,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,384,355,19,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:40270 → 10.11.0.5:8442,3,1782735010.55014,final,7.155270099639893,10,4961,5,496.1,722.3599364428912,24,2425,329.6,1.986935322408227,0.22720974683761597,0.45419347626956036,2.883285631901258,0.33219109050594636,0.5,2425,80,573,83,510,177,769,143,177,24,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,-1,-1,1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0.00047707557678222656,0.00017499923706054688,0.0000400543212890625,0.000012874603271484375,0.0020780563354492188,0.9064090251922607,0.0001239776611328125,0.002666950225830078,6.006695032119751,0,0,0,0,0,0,0,0,0,0,69,568,78,764,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,172,172,19,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:38000 → 10.11.0.5:8442,3,1782734305.226128,final,6.796947002410889,7,3928,3,561.1428571428571,848.8601040162484,24,2425,264,2.452423034089929,0.0002529621124267578,0.00026164763555563015,3.4672492390929976,0.20162932790224034,0.42857142857142855,2425,80,510,574,138,177,24,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012240409851074219,0.00039196014404296875,0.00004601478576660156,0.00006794929504394531,0.004045009613037109,6.008338928222656,0,0,0,0,0,0,0,0,0,0,0,0,0,69,569,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,172,19,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:35260 → 10.11.0.5:8444,5,1782734886.915177,final,80.43173694610596,7,8246,2,1178,1097.0735314158908,80,2425,143,6.386976984290413,0.00023412704467773438,0,7.5148994570733185,0.03468348290080039,0.2857142857142857,2425,80,206,510,429,2298,2298,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008969306945800781,0.00023412704467773438,0.00009298324584960938,0.0034339427947998047,15.917198896408081,4.438762187957764,0,0,0,0,0,0,0,0,0,0,0,0,0,69,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,424,2293,2293,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:49510 → 10.11.0.5:8441,2,1782734426.609192,final,15.298228025436401,7,4080,3,582.8571428571429,858.081470213528,24,2425,314.6666666666667,2.452656257023454,0.00008749961853027344,0.00008429369702178807,3.4682421024226606,0.23137254901960785,0.42857142857142855,2425,80,781,83,510,177,24,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004680156707763672,0.00014710426330566406,0.000027894973754882813,0.000030040740966796875,0.0012760162353515625,6.008146047592163,0,0,0,0,0,0,0,0,0,0,0,0,0,69,776,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,172,19,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:52014 → 10.11.0.5:8445,6,1782734314.960888,final,486.90059518814087,24,73972,2,3082.1666666666665,3316.16879083007,80,7240,143,14.01186362578678,0.0003650188446044922,0,14.385089104141251,0.0038663277997079974,0.08333333333333333,2425,80,206,510,429,7240,554,7240,554,7240,554,7240,554,7240,554,7240,553,7240,554,7240,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.000985860824584961,0.0003650188446044922,0.00003409385681152344,0.0038568973541259766,9.509845972061157,0.0000209808349609375,44.01456904411316,0.000023126602172851563,13.391104936599731,0.000014066696166992188,44.71494483947754,0.000023126602172851563,18.901866912841797,0.000025987625122070313,26.591429948806763,0.000015974044799804688,7.856949090957642,0.00002193450927734375,20.43142318725586,69,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,424,7789,7789,7789,7789,7789,7788,7789,7789,172,7789,0,0,0
10.11.0.30:50096 → 10.11.0.5:8442,3,1782734426.598375,final,15.308842897415161,7,4232,3,604.5714285714286,865.8196226972561,24,2425,365.3333333333333,2.4517298130788228,0.0001424551010131836,0.00011649388928411111,3.4667660969057117,0.2589792060491493,0.42857142857142855,2425,80,933,510,83,177,24,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,-1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000698089599609375,0.00022482872009277344,0.000006198883056640625,0.000053882598876953125,0.0019230842590332031,6.006067991256714,0,0,0,0,0,0,0,0,0,0,0,0,0,69,928,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,172,19,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:50954 → 10.11.0.5:8442,3,1782734479.948747,final,6.043814182281494,7,4561,3,651.5714285714286,895.055465160839,24,2425,475,2.4534952137050383,0.00011849403381347656,0.00011261637922110885,3.469328802102501,0.31243148432361323,0.42857142857142855,2425,80,1262,83,510,177,24,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005838871002197266,0.00019812583923339844,0.00003886222839355469,0.000010967254638671875,0.0016930103302001953,6.0103161334991455,0,0,0,0,0,0,0,0,0,0,0,0,0,69,1257,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,172,19,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:58608 → 10.11.0.5:8445,6,1782734804.869705,final,144.26913809776306,15,42617,2,2841.133333333333,3261.3788027823593,80,7240,143,12.031133606384229,0.00028705596923828125,0,12.782575284804203,0.00671093695004341,0.13333333333333333,2425,80,206,510,429,7240,554,7240,552,7240,553,7240,554,7240,554,0,0,0,0,0,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0.0008599758148193359,0.00028705596923828125,0.001062154769897461,0.0070569515228271484,18.995503902435303,0.000026941299438476563,39.546542167663574,0.00012683868408203125,21.304558992385864,0.000028133392333984375,2.0957798957824707,0.0000171661376953125,2.24277400970459,0.0000247955322265625,0,0,0,0,0,69,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,424,7789,7787,7788,7789,7789,0,0,0,0,0,0,0,0
10.11.0.30:52452 → 10.11.0.5:8444,5,1782734445.481075,final,5.578593015670776,6,3915,3,652.5,898.933312320775,80,2425,267.6666666666667,0.001552283107256991,0.00023508071899414063,0.00023770822560144233,0.0016051205786888883,0.20510855683269477,0.5,2425,80,640,510,83,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011038780212402344,0.0004031658172607422,0.0000069141387939453125,0.00006008148193359375,0.0037238597869873047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,635,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,172,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:55740 → 10.11.0.5:8443,4,1782734901.702527,final,12.446323871612549,13,6463,7,497.15384615384613,678.4498073001723,24,2425,424.7142857142857,2.0437875101004908,0.9276418288548788,1.7795293152027731,2.7537819646306874,0.4600030945381402,0.5384615384615384,2425,80,1210,510,155,177,500,83,177,862,83,177,24,0,0,0,0,0,0,0,-1,1,1,-1,1,-1,1,1,-1,1,1,-1,-1,0,0,0,0,0,0,0,0,0.00030803680419921875,0.0001239776611328125,0.000008106231689453125,0.000015974044799804688,0.0007929801940917969,1.1222069263458252,0.00008106231689453125,0.0019659996032714844,4.44051194190979,0.00014400482177734375,0.0032689571380615234,6.012351036071777,0,0,0,0,0,0,0,69,1205,150,495,78,857,78,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,172,172,172,19,0,0,0,0,0,0,0,0,0,0
10.11.0.40:53352 → 10.11.0.5:9443,0,1782735046.470524,final,5.160459995269775,9,6109,5,678.7777777777778,763.4862110375304,80,2425,488,1.639159726437731,1.1603742241859436,2.320434531930179,2.679729769754075,0.39941070551645114,0.5555555555555556,2425,80,510,1090,84,389,1090,96,345,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,1,1,-1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.00039505958557128906,0.0001380443572998047,0.00008082389831542969,0.00004506111145019531,0.0033800601959228516,4.637645959854126,0.00020694732666015625,0.005594015121459961,0,0,0,0,0,0,0,0,0,0,0,69,1085,79,1085,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,384,340,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:36642 → 10.11.0.5:8444,5,1782734285.16694,final,20.05885910987854,7,4097,3,585.2857142857143,858.7595150924994,24,2425,320.3333333333333,2.4502732820651567,0.0002110004425048828,0.00021242011649490593,3.464471268005276,0.23456187454234806,0.42857142857142855,2425,80,798,83,510,177,24,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010309219360351563,0.0003612041473388672,0.00006079673767089844,0.00003409385681152344,0.002774953842163086,6.0027711391448975,0,0,0,0,0,0,0,0,0,0,0,0,0,69,793,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,172,19,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:49806 → 10.11.0.5:8444,5,1782734207.881224,final,15.478748083114624,7,4031,3,575.8571428571429,856.3938791178252,24,2425,298.3333333333333,2.4527860130687045,0.0002224445343017578,0.00021848926268047466,3.46769631220937,0.22202927313321758,0.42857142857142855,2425,80,732,510,83,177,24,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,-1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010781288146972656,0.0003769397735595703,0.00005793571472167969,0.000010013580322265625,0.004633903503417969,6.009304046630859,0,0,0,0,0,0,0,0,0,0,0,0,0,69,727,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,172,19,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:50260 → 10.11.0.5:8440,1,1782734445.516229,final,5.543961048126221,6,4188,3,698,905.0622078067341,80,2425,358.6666666666667,0.0004574771508438996,0.00008153915405273438,0.0000755271525315221,0.00036836345598521386,0.25692454632282713,0.5,2425,80,913,83,510,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00040602684020996094,0.00013494491577148438,0.000028133392333984375,0.000017881393432617188,0.001107931137084961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,908,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,172,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:38252 → 10.11.0.5:8441,2,1782734963.1224,final,126.22450995445251,15,43827,2,2921.8,2886.3004051157645,80,7240,143,9.006248302460804,0.00033092498779296875,0,9.545469992348725,0.006525657699591576,0.13333333333333333,2425,80,206,510,429,7240,2668,7240,2667,165,7240,2668,381,7240,2668,0,0,0,0,0,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0.0010578632354736328,0.00033092498779296875,0.000030040740966796875,0.0066640377044677734,13.31317400932312,0.000023126602172851563,31.641661882400513,0.000025987625122070313,1.4600720405578613,1.0247938632965088,0.00002002716064453125,7.148147106170654,11.613312005996704,0.00003504753112792969,0,0,0,0,0,69,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,424,9903,9902,160,9903,376,9903,0,0,0,0,0,0,0
10.11.0.30:50042 → 10.11.0.5:8441,2,1782734404.557376,final,6.292198181152344,7,4527,3,646.7142857142857,864.3976157389827,24,2425,463.6666666666667,2.4541883660433186,0.00032889842987060547,0.0002884530312085588,3.4697235140862337,0.30726750607466313,0.42857142857142855,2425,80,510,1087,224,177,24,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011219978332519531,0.0003879070281982422,0.00014495849609375,0.00012493133544921875,0.004124164581298828,6.012688875198364,0,0,0,0,0,0,0,0,0,0,0,0,0,69,1082,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,172,19,0,0,0,0,0,0,0,0,0,0,0,0
